RoadLiner,Brazil,Sep-07,90,88,2,2.1978021978
RoadLiner,Argentina,Jan-07,62,61,1,1.5873015873
RoadLiner,Argentina,Feb-07,61,60,1,1.61290322581
RoadLiner,Argentina,Mar-07,63,61,2,3.125
RoadLiner,Argentina,Apr-07,58,54,4,6.77966101695
RoadLiner,Argentina,May-07,58,55,3,5.08474576271
RoadLiner,Argentina,Jun-07,61,56,5,8.06451612903
RoadLiner,Argentina,Jul-07,51,50,1,1.92307692308
RoadLiner,Argentina,Aug-07,53,50,3,5.55555555556
RoadLiner,Argentina,Sep-07,50,49,1,1.96078431373
RoadLiner,UK,Jan-07,38,38,0,0.0
RoadLiner,UK,Feb-07,44,43,1,2.22222222222
RoadLiner,UK,Mar-07,37,35,2,5.26315789474
RoadLiner,UK,Apr-07,45,42,3,6.52173913043
RoadLiner,UK,May-07,36,33,3,8.10810810811
RoadLiner,UK,Jun-07,36,33,3,8.10810810811
RoadLiner,UK,Jul-07,37,38,1,2.63157894737
RoadLiner,UK,Aug-07,37,35,2,5.26315789474
RoadLiner,UK,Sep-07,35,35,0,0.0
RoadLiner,France,Jan-07,53,52,1,1.85185185185
RoadLiner,France,Feb-07,55,54,1,1.78571428571
RoadLiner,France,Mar-07,58,56,2,3.38983050847
RoadLiner,France,Apr-07,60,57,3,4.91803278689
RoadLiner,France,May-07,51,47,4,7.69230769231
RoadLiner,France,Jun-07,56,52,4,7.01754385965
RoadLiner,France,Jul-07,47,46,1,2.08333333333
RoadLiner,France,Aug-07,50,48,2,3.92156862745
RoadLiner,France,Sep-07,51,51,0,0.0
RoadLiner,Germany,Jan-07,64,63,1,1.53846153846
RoadLiner,Germany,Feb-07,67,65,2,2.94117647059
RoadLiner,Germany,Mar-07,69,67,2,2.85714285714
RoadLiner,Germany,Apr-07,66,62,4,5.97014925373
RoadLiner,Germany,May-07,64,60,4,6.15384615385
RoadLiner,Germany,Jun-07,66,61,5,7.46268656716
RoadLiner,Germany,Jul-07,60,60,0,0.0
RoadLiner,Germany,Aug-07,53,50,3,5.55555555556
RoadLiner,Germany,Sep-07,58,58,0,0.0
RoadLiner,Spain,Jan-07,81,79,2,2.43902439024
RoadLiner,Spain,Feb-07,72,70,2,2.7397260274
RoadLiner,Spain,Mar-07,76,74,2,2.5974025974
RoadLiner,Spain,Apr-07,75,70,5,6.57894736842
RoadLiner,Spain,May-07,72,67,5,6.84931506849
RoadLiner,Spain,Jun-07,71,66,5,6.94444444444
RoadLiner,Spain,Jul-07,65,64,1,1.51515151515
RoadLiner,Spain,Aug-07,68,64,4,5.79710144928
RoadLiner,Spain,Sep-07,65,64,1,1.51515151515
RoadLiner,Italy,Jan-07,43,43,0,0.0
RoadLiner,Italy,Feb-07,45,44,1,2.17391304348
RoadLiner,Italy,Mar-07,45,44,1,2.17391304348
RoadLiner,Italy,Apr-07,39,36,3,7.5
RoadLiner,Italy,May-07,43,40,3,6.81818181818
RoadLiner,Italy,Jun-07,38,34,4,10.2564102564
RoadLiner,Italy,Jul-07,37,37,0,0.0
RoadLiner,Italy,Aug-07,37,35,2,5.26315789474
RoadLiner,Italy,Sep-07,37,37,0,0.0
RoadLiner,China,Jan-07,64,63,1,1.53846153846
RoadLiner,China,Feb-07,60,58,2,3.27868852459
RoadLiner,China,Mar-07,64,62,2,3.07692307692
RoadLiner,China,Apr-07,58,54,4,6.77966101695
RoadLiner,China,May-07,61,57,4,6.45161290323
RoadLiner,China,Jun-07,59,54,5,8.33333333333
RoadLiner,China,Jul-07,59,59,0,0.0
RoadLiner,China,Aug-07,56,53,3,5.26315789474
RoadLiner,China,Sep-07,55,55,0,0.0
RoadLiner,Japan,Jan-07,28,28,0,0.0
RoadLiner,Japan,Feb-07,24,24,0,0.0
RoadLiner,Japan,Mar-07,22,21,1,4.34782608696
RoadLiner,Japan,Apr-07,31,29,2,6.25
RoadLiner,Japan,May-07,27,24,3,10.7142857143
RoadLiner,Japan,Jun-07,30,27,3,9.67741935484
RoadLiner,Japan,Jul-07,25,26,1,3.84615384615
RoadLiner,Japan,Aug-07,27,26,1,3.57142857143
RoadLiner,Japan,Sep-07,21,21,0,0.0
Victory,US,Jan-07,97,61,36,36.7346938776
Victory,US,Feb-07,100,57,43,42.5742574257
Victory,US,Mar-07,95,52,43,44.7916666667
Victory,US,Apr-07,103,58,45,43.2692307692
Victory,US,May-07,102,57,45,43.6893203883
Victory,US,Jun-07,106,60,46,42.9906542056
Victory,US,Jul-07,95,54,41,42.7083333333
Victory,US,Aug-07,97,53,44,44.8979591837
Victory,US,Sep-07,98,56,42,42.4242424242
Victory,Canada,Jan-07,86,50,36,41.3793103448
Victory,Canada,Feb-07,87,50,37,42.0454545455
Victory,Canada,Mar-07,87,48,39,44.3181818182
Victory,Canada,Apr-07,90,50,40,43.956043956
Victory,Canada,May-07,94,53,41,43.1578947368
Victory,Canada,Jun-07,88,47,41,46.0674157303
Victory,Canada,Jul-07,92,55,37,39.7849462366
Victory,Canada,Aug-07,92,52,40,43.0107526882
Victory,Canada,Sep-07,84,46,38,44.7058823529
Victory,Brazil,Jan-07,73,33,40,54.0540540541
Victory,Brazil,Feb-07,65,24,41,62.1212121212
Victory,Brazil,Mar-07,69,27,42,60.0
Victory,Brazil,Apr-07,67,24,43,63.2352941176
Victory,Brazil,May-07,73,29,44,59.4594594595
Victory,Brazil,Jun-07,75,31,44,57.8947368421
Victory,Brazil,Jul-07,71,32,39,54.1666666667
Victory,Brazil,Aug-07,73,30,43,58.1081081081
Victory,Brazil,Sep-07,72,32,40,54.7945205479
Victory,Argentina,Jan-07,30,4,26,83.8709677419
Victory,Argentina,Feb-07,22,0,22,100.0
Victory,Argentina,Mar-07,21,0,21,100.0
Victory,Argentina,Apr-07,23,0,23,100.0
Victory,Argentina,May-07,27,0,27,100.0
Victory,Argentina,Jun-07,30,0,30,100.0
Victory,Argentina,Jul-07,27,0,27,100.0
Victory,Argentina,Aug-07,30,0,30,100.0
Victory,Argentina,Sep-07,22,0,22,100.0
Victory,UK,Jan-07,36,7,29,78.3783783784
Victory,UK,Feb-07,42,12,30,69.7674418605
Victory,UK,Mar-07,38,8,30,76.9230769231
Victory,UK,Apr-07,38,6,32,82.0512820513
Victory,UK,May-07,41,9,32,76.1904761905
Victory,UK,Jun-07,46,13,33,70.2127659574
Victory,UK,Jul-07,40,11,29,70.7317073171
Victory,UK,Aug-07,36,5,31,83.7837837838
Victory,UK,Sep-07,35,0,35,100.0
Victory,France,Jan-07,47,18,29,60.4166666667
Victory,France,Feb-07,53,15,38,70.3703703704
Victory,France,Mar-07,52,13,39,73.5849056604
Victory,France,Apr-07,49,9,40,80.0
Victory,France,May-07,56,16,40,70.1754385965
Victory,France,Jun-07,53,12,41,75.9259259259
Victory,France,Jul-07,44,7,37,82.2222222222
Victory,France,Aug-07,53,13,40,74.0740740741
Victory,France,Sep-07,47,10,37,77.0833333333
Victory,Germany,Jan-07,75,38,37,48.6842105263
Victory,Germany,Feb-07,83,46,37,44.0476190476
Victory,Germany,Mar-07,77,39,38,48.7179487179
Victory,Germany,Apr-07,87,48,39,44.3181818182
Victory,Germany,May-07,87,47,40,45.4545454545
Victory,Germany,Jun-07,90,50,40,43.956043956
Victory,Germany,Jul-07,78,42,36,45.5696202532
Victory,Germany,Aug-07,79,40,39,48.75
Victory,Germany,Sep-07,79,43,36,45.0
Victory,Spain,Jan-07,38,8,30,76.9230769231
Victory,Spain,Feb-07,40,10,30,73.1707317073
Victory,Spain,Mar-07,43,12,31,70.4545454545
Victory,Spain,Apr-07,49,17,32,64.0
Victory,Spain,May-07,45,12,33,71.7391304348
Victory,Spain,Jun-07,48,6,42,85.7142857143
Victory,Spain,Jul-07,41,3,38,90.4761904762
Victory,Spain,Aug-07,37,0,37,100.0
Victory,Spain,Sep-07,44,6,38,84.4444444444
Victory,Italy,Jan-07,87,53,34,38.6363636364
Victory,Italy,Feb-07,81,47,34,41.4634146341
Victory,Italy,Mar-07,88,53,35,39.3258426966
Victory,Italy,Apr-07,92,55,37,39.7849462366
Victory,Italy,May-07,88,51,37,41.5730337079
Victory,Italy,Jun-07,88,46,42,47.191011236
Victory,Italy,Jul-07,79,41,38,47.5
Victory,Italy,Aug-07,86,46,40,45.9770114943
Victory,Italy,Sep-07,80,42,38,46.9135802469
Victory,China,Jan-07,81,43,38,46.3414634146
Victory,China,Feb-07,74,36,38,50.6666666667
Victory,China,Mar-07,77,38,39,50.0
Victory,China,Apr-07,77,35,42,53.8461538462
Victory,China,May-07,81,39,42,51.2195121951
Victory,China,Jun-07,80,37,43,53.0864197531
Victory,China,Jul-07,80,41,39,48.1481481481
Victory,China,Aug-07,87,46,41,46.5909090909
Victory,China,Sep-07,80,41,39,48.1481481481
Victory,Japan,Jan-07,13,2,11,78.5714285714
Victory,Japan,Feb-07,10,0,10,100.0
Victory,Japan,Mar-07,18,0,18,100.0
Victory,Japan,Apr-07,15,0,15,100.0
Victory,Japan,May-07,16,0,16,100.0
Victory,Japan,Jun-07,17,0,17,100.0
Victory,Japan,Jul-07,13,0,13,100.0
Victory,Japan,Aug-07,19,0,19,100.0
Victory,Japan,Sep-07,19,0,19,100.0
Boulevard,US,Jan-07,84,82,2,2.35294117647
Boulevard,US,Feb-07,92,90,2,2.15053763441
Boulevard,US,Mar-07,93,91,2,2.12765957447
Boulevard,US,Apr-07,88,84,4,4.49438202247
Boulevard,US,May-07,89,84,5,5.55555555556
Boulevard,US,Jun-07,96,91,5,5.15463917526
Boulevard,US,Jul-07,87,85,2,2.27272727273
Boulevard,US,Aug-07,88,84,4,4.49438202247
Boulevard,US,Sep-07,91,89,2,2.17391304348
Boulevard,Canada,Jan-07,50,49,1,1.96078431373
Boulevard,Canada,Feb-07,54,53,1,1.81818181818
Boulevard,Canada,Mar-07,53,52,1,1.85185185185
Boulevard,Canada,Apr-07,48,45,3,6.12244897959
Boulevard,Canada,May-07,54,50,4,7.27272727273
Boulevard,Canada,Jun-07,53,49,4,7.40740740741
Boulevard,Canada,Jul-07,47,47,0,0.0
Boulevard,Canada,Aug-07,48,45,3,6.12244897959
Boulevard,Canada,Sep-07,48,48,0,0.0
Boulevard,Brazil,Jan-07,10,11,1,9.09090909091
Boulevard,Brazil,Feb-07,5,6,1,16.6666666667
Boulevard,Brazil,Mar-07,9,9,0,0.0
Boulevard,Brazil,Apr-07,4,3,1,20.0
Boulevard,Brazil,May-07,13,11,2,14.2857142857
Boulevard,Brazil,Jun-07,13,11,2,14.2857142857
Boulevard,Brazil,Jul-07,12,13,1,7.69230769231
Boulevard,Brazil,Aug-07,12,11,1,7.69230769231
Boulevard,Brazil,Sep-07,6,6,0,0.0
Boulevard,Argentina,Jan-07,37,37,0,0.0
Boulevard,Argentina,Feb-07,37,36,1,2.63157894737
Boulevard,Argentina,Mar-07,39,38,1,2.5
Boulevard,Argentina,Apr-07,39,36,3,7.5
Boulevard,Argentina,May-07,44,41,3,6.66666666667
Boulevard,Argentina,Jun-07,40,36,4,9.75609756098
Boulevard,Argentina,Jul-07,38,39,1,2.5641025641
Boulevard,Argentina,Aug-07,42,41,1,2.32558139535
Boulevard,Argentina,Sep-07,38,38,0,0.0
Boulevard,UK,Jan-07,38,38,0,0.0
Boulevard,UK,Feb-07,38,37,1,2.5641025641
Boulevard,UK,Mar-07,40,39,1,2.43902439024
Boulevard,UK,Apr-07,36,34,2,5.40540540541
Boulevard,UK,May-07,39,36,3,7.5
Boulevard,UK,Jun-07,38,34,4,10.2564102564
Boulevard,UK,Jul-07,37,37,0,0.0
Boulevard,UK,Aug-07,36,34,2,5.40540540541
Boulevard,UK,Sep-07,37,37,0,0.0
Boulevard,France,Jan-07,26,26,0,0.0
Boulevard,France,Feb-07,28,29,1,3.44827586207
Boulevard,France,Mar-07,33,32,1,2.94117647059
Boulevard,France,Apr-07,29,27,2,6.66666666667
Boulevard,France,May-07,30,27,3,9.67741935484
Boulevard,France,Jun-07,35,32,3,8.33333333333
Boulevard,France,Jul-07,30,31,1,3.22580645161
Boulevard,France,Aug-07,29,27,2,6.66666666667
Boulevard,France,Sep-07,29,29,0,0.0
Boulevard,Germany,Jan-07,4,6,2,40.0
Boulevard,Germany,Feb-07,12,13,1,7.69230769231
Boulevard,Germany,Mar-07,12,13,1,7.69230769231
Boulevard,Germany,Apr-07,7,6,1,12.5
Boulevard,Germany,May-07,8,6,2,22.2222222222
Boulevard,Germany,Jun-07,4,2,2,40.0
Boulevard,Germany,Jul-07,11,12,1,8.33333333333
Boulevard,Germany,Aug-07,5,4,1,16.6666666667
Boulevard,Germany,Sep-07,7,7,0,0.0
Boulevard,Spain,Jan-07,101,98,3,2.94117647059
Boulevard,Spain,Feb-07,95,92,3,3.125
Boulevard,Spain,Mar-07,102,99,3,2.91262135922
Boulevard,Spain,Apr-07,103,98,5,4.80769230769
Boulevard,Spain,May-07,104,98,6,5.71428571429
Boulevard,Spain,Jun-07,106,100,6,5.60747663551
Boulevard,Spain,Jul-07,99,97,2,2.0
Boulevard,Spain,Aug-07,95,91,4,4.16666666667
Boulevard,Spain,Sep-07,98,96,2,2.0202020202
Boulevard,Italy,Jan-07,77,75,2,2.5641025641
Boulevard,Italy,Feb-07,83,81,2,2.38095238095
Boulevard,Italy,Mar-07,84,81,3,3.52941176471
Boulevard,Italy,Apr-07,89,85,4,4.44444444444
Boulevard,Italy,May-07,85,80,5,5.81395348837
Boulevard,Italy,Jun-07,83,78,5,5.95238095238
Boulevard,Italy,Jul-07,81,80,1,1.21951219512
Boulevard,Italy,Aug-07,82,79,3,3.61445783133
Boulevard,Italy,Sep-07,78,77,1,1.26582278481
Boulevard,China,Jan-07,100,98,2,1.9801980198
Boulevard,China,Feb-07,93,90,3,3.1914893617
Boulevard,China,Mar-07,98,95,3,3.0303030303
Boulevard,China,Apr-07,96,91,5,5.15463917526
Boulevard,China,May-07,100,94,6,5.94059405941
Boulevard,China,Jun-07,102,96,6,5.82524271845
Boulevard,China,Jul-07,100,98,2,1.9801980198
Boulevard,China,Aug-07,103,99,4,3.84615384615
Boulevard,China,Sep-07,99,97,2,2.0
Boulevard,Japan,Jan-07,82,80,2,2.40963855422
Boulevard,Japan,Feb-07,81,79,2,2.43902439024
Boulevard,Japan,Mar-07,74,71,3,4.0
Boulevard,Japan,Apr-07,81,77,4,4.87804878049
Boulevard,Japan,May-07,78,74,4,5.06329113924
Boulevard,Japan,Jun-07,79,73,6,7.5
Boulevard,Japan,Jul-07,81,79,2,2.43902439024
Boulevard,Japan,Aug-07,81,78,3,3.65853658537
Boulevard,Japan,Sep-07,87,86,1,1.13636363636
KingTwin,US,Jan-07,36,15,21,56.7567567568
KingTwin,US,Feb-07,40,12,28,68.2926829268
KingTwin,US,Mar-07,40,12,28,68.2926829268
KingTwin,US,Apr-07,43,13,30,68.1818181818
KingTwin,US,May-07,39,9,30,75.0
KingTwin,US,Jun-07,46,15,31,65.9574468085
KingTwin,US,Jul-07,46,19,27,57.4468085106
KingTwin,US,Aug-07,44,15,29,64.4444444444
KingTwin,US,Sep-07,41,0,41,100.0
KingTwin,Canada,Jan-07,52,26,26,49.0566037736
KingTwin,Canada,Feb-07,58,27,31,52.5423728814
KingTwin,Canada,Mar-07,55,24,31,55.3571428571
KingTwin,Canada,Apr-07,57,24,33,56.8965517241
KingTwin,Canada,May-07,63,24,39,60.9375
KingTwin,Canada,Jun-07,59,19,40,66.6666666667
KingTwin,Canada,Jul-07,62,27,35,55.5555555556
KingTwin,Canada,Aug-07,60,22,38,62.2950819672
KingTwin,Canada,Sep-07,61,22,39,62.9032258065
KingTwin,Brazil,Jan-07,22,5,17,73.9130434783
KingTwin,Brazil,Feb-07,27,9,18,64.2857142857
KingTwin,Brazil,Mar-07,29,11,18,60.0
KingTwin,Brazil,Apr-07,25,6,19,73.0769230769
KingTwin,Brazil,May-07,25,5,20,76.9230769231
KingTwin,Brazil,Jun-07,26,5,21,77.7777777778
KingTwin,Brazil,Jul-07,30,0,30,100.0
KingTwin,Brazil,Aug-07,31,0,31,100.0
KingTwin,Brazil,Sep-07,29,0,29,100.0
KingTwin,Argentina,Jan-07,83,57,26,30.9523809524
KingTwin,Argentina,Feb-07,92,67,25,26.8817204301
KingTwin,Argentina,Mar-07,92,65,27,29.0322580645
KingTwin,Argentina,Apr-07,95,65,30,31.25
KingTwin,Argentina,May-07,96,65,31,31.9587628866
KingTwin,Argentina,Jun-07,101,69,32,31.3725490196
KingTwin,Argentina,Jul-07,100,73,27,26.7326732673
KingTwin,Argentina,Aug-07,104,74,30,28.5714285714
KingTwin,Argentina,Sep-07,102,74,28,27.1844660194
KingTwin,UK,Jan-07,81,54,27,32.9268292683
KingTwin,UK,Feb-07,87,59,28,31.8181818182
KingTwin,UK,Mar-07,94,66,28,29.4736842105
KingTwin,UK,Apr-07,98,68,30,30.303030303
KingTwin,UK,May-07,104,74,30,28.5714285714
KingTwin,UK,Jun-07,104,73,31,29.5238095238
KingTwin,UK,Jul-07,98,72,26,26.2626262626
KingTwin,UK,Aug-07,93,54,39,41.4893617021
KingTwin,UK,Sep-07,100,59,41,40.5940594059
KingTwin,France,Jan-07,95,63,32,33.3333333333
KingTwin,France,Feb-07,101,68,33,32.3529411765
KingTwin,France,Mar-07,102,69,33,32.0388349515
KingTwin,France,Apr-07,111,76,35,31.25
KingTwin,France,May-07,119,84,35,29.1666666667
KingTwin,France,Jun-07,121,85,36,29.5081967213
KingTwin,France,Jul-07,106,74,32,29.9065420561
KingTwin,France,Aug-07,110,75,35,31.5315315315
KingTwin,France,Sep-07,113,80,33,28.9473684211
KingTwin,Germany,Jan-07,118,81,37,31.0924369748
KingTwin,Germany,Feb-07,116,78,38,32.4786324786
KingTwin,Germany,Mar-07,118,80,38,31.9327731092
KingTwin,Germany,Apr-07,127,87,40,31.25
KingTwin,Germany,May-07,133,93,40,29.8507462687
KingTwin,Germany,Jun-07,137,97,40,28.9855072464
KingTwin,Germany,Jul-07,127,90,37,28.90625
KingTwin,Germany,Aug-07,130,89,41,31.2977099237
KingTwin,Germany,Sep-07,131,92,39,29.5454545455
KingTwin,Spain,Jan-07,86,60,26,29.8850574713
KingTwin,Spain,Feb-07,95,68,27,28.125
KingTwin,Spain,Mar-07,95,64,31,32.2916666667
KingTwin,Spain,Apr-07,105,73,32,30.1886792453
KingTwin,Spain,May-07,101,63,38,37.2549019608
KingTwin,Spain,Jun-07,106,67,39,36.4485981308
KingTwin,Spain,Jul-07,100,65,35,34.6534653465
KingTwin,Spain,Aug-07,102,62,40,38.8349514563
KingTwin,Spain,Sep-07,99,60,39,39.0
KingTwin,Italy,Jan-07,66,41,25,37.3134328358
KingTwin,Italy,Feb-07,65,39,26,39.3939393939
KingTwin,Italy,Mar-07,67,41,26,38.2352941176
KingTwin,Italy,Apr-07,72,45,27,36.9863013699
KingTwin,Italy,May-07,74,46,28,37.3333333333
KingTwin,Italy,Jun-07,79,39,40,50.0
KingTwin,Italy,Jul-07,70,34,36,50.7042253521
KingTwin,Italy,Aug-07,70,32,38,53.5211267606
KingTwin,Italy,Sep-07,74,39,35,46.6666666667
KingTwin,China,Jan-07,77,48,29,37.1794871795
KingTwin,China,Feb-07,80,50,30,37.037037037
KingTwin,China,Mar-07,81,50,31,37.8048780488
KingTwin,China,Apr-07,77,39,38,48.7179487179
KingTwin,China,May-07,78,39,39,49.3670886076
KingTwin,China,Jun-07,81,39,42,51.2195121951
KingTwin,China,Jul-07,86,48,38,43.6781609195
KingTwin,China,Aug-07,91,50,41,44.5652173913
KingTwin,China,Sep-07,88,49,39,43.8202247191
KingTwin,Japan,Jan-07,45,22,23,50.0
KingTwin,Japan,Feb-07,49,25,24,48.0
KingTwin,Japan,Mar-07,54,28,26,47.2727272727
KingTwin,Japan,Apr-07,56,29,27,47.3684210526
KingTwin,Japan,May-07,52,16,36,67.9245283019
KingTwin,Japan,Jun-07,55,18,37,66.0714285714
KingTwin,Japan,Jul-07,56,24,32,56.1403508772
KingTwin,Japan,Aug-07,64,30,34,52.3076923077
KingTwin,Japan,Sep-07,62,30,32,50.7936507937
MegaTwin,US,Jan-07,66,65,1,1.49253731343
MegaTwin,US,Feb-07,71,69,2,2.77777777778
MegaTwin,US,Mar-07,75,73,2,2.63157894737
MegaTwin,US,Apr-07,77,73,4,5.12820512821
MegaTwin,US,May-07,80,76,4,4.93827160494
MegaTwin,US,Jun-07,80,75,5,6.17283950617
MegaTwin,US,Jul-07,76,75,1,1.2987012987
MegaTwin,US,Aug-07,80,78,2,2.46913580247
MegaTwin,US,Sep-07,85,84,1,1.16279069767
MegaTwin,Canada,Jan-07,28,28,0,0.0
MegaTwin,Canada,Feb-07,35,35,0,0.0
MegaTwin,Canada,Mar-07,34,33,1,2.85714285714
MegaTwin,Canada,Apr-07,38,37,1,2.5641025641
MegaTwin,Canada,May-07,36,33,3,8.10810810811
MegaTwin,Canada,Jun-07,36,33,3,8.10810810811
MegaTwin,Canada,Jul-07,35,36,1,2.77777777778
MegaTwin,Canada,Aug-07,39,37,2,5.0
MegaTwin,Canada,Sep-07,39,39,0,0.0
MegaTwin,Brazil,Jan-07,80,77,3,3.7037037037
MegaTwin,Brazil,Feb-07,78,76,2,2.53164556962
MegaTwin,Brazil,Mar-07,77,75,2,2.5641025641
MegaTwin,Brazil,Apr-07,82,78,4,4.81927710843
MegaTwin,Brazil,May-07,90,85,5,5.49450549451
MegaTwin,Brazil,Jun-07,85,80,5,5.81395348837
MegaTwin,Brazil,Jul-07,88,87,1,1.12359550562
MegaTwin,Brazil,Aug-07,92,88,4,4.30107526882
MegaTwin,Brazil,Sep-07,94,93,1,1.05263157895
MegaTwin,Argentina,Jan-07,88,86,2,2.24719101124
MegaTwin,Argentina,Feb-07,89,86,3,3.33333333333
MegaTwin,Argentina,Mar-07,97,93,4,4.08163265306
MegaTwin,Argentina,Apr-07,95,91,4,4.16666666667
MegaTwin,Argentina,May-07,101,97,4,3.92156862745
MegaTwin,Argentina,Jun-07,108,103,5,4.5871559633
MegaTwin,Argentina,Jul-07,102,101,1,0.970873786408
MegaTwin,Argentina,Aug-07,109,105,4,3.63636363636
MegaTwin,Argentina,Sep-07,112,110,2,1.76991150442
MegaTwin,UK,Jan-07,34,34,0,0.0
MegaTwin,UK,Feb-07,38,38,0,0.0
MegaTwin,UK,Mar-07,35,34,1,2.77777777778
MegaTwin,UK,Apr-07,36,34,2,5.40540540541
MegaTwin,UK,May-07,35,31,4,11.1111111111
MegaTwin,UK,Jun-07,45,42,3,6.52173913043
MegaTwin,UK,Jul-07,40,41,1,2.43902439024
MegaTwin,UK,Aug-07,34,32,2,5.71428571429
MegaTwin,UK,Sep-07,41,41,0,0.0
MegaTwin,France,Jan-07,89,87,2,2.22222222222
MegaTwin,France,Feb-07,94,91,3,3.15789473684
MegaTwin,France,Mar-07,104,101,3,2.85714285714
MegaTwin,France,Apr-07,104,100,4,3.80952380952
MegaTwin,France,May-07,108,104,4,3.66972477064
MegaTwin,France,Jun-07,114,108,6,5.21739130435
MegaTwin,France,Jul-07,98,96,2,2.0202020202
MegaTwin,France,Aug-07,103,99,4,3.84615384615
MegaTwin,France,Sep-07,108,106,2,1.83486238532
MegaTwin,Germany,Jan-07,35,34,1,2.77777777778
MegaTwin,Germany,Feb-07,33,34,1,2.94117647059
MegaTwin,Germany,Mar-07,30,29,1,3.22580645161
MegaTwin,Germany,Apr-07,36,34,2,5.40540540541
MegaTwin,Germany,May-07,39,36,3,7.5
MegaTwin,Germany,Jun-07,39,35,4,10.0
MegaTwin,Germany,Jul-07,35,35,0,0.0
MegaTwin,Germany,Aug-07,39,37,2,5.0
MegaTwin,Germany,Sep-07,35,35,0,0.0
MegaTwin,Spain,Jan-07,27,27,0,0.0
MegaTwin,Spain,Feb-07,31,31,0,0.0
MegaTwin,Spain,Mar-07,32,31,1,3.0303030303
MegaTwin,Spain,Apr-07,34,33,1,2.85714285714
MegaTwin,Spain,May-07,33,30,3,8.82352941176
MegaTwin,Spain,Jun-07,33,30,3,8.82352941176
MegaTwin,Spain,Jul-07,27,28,1,3.57142857143
MegaTwin,Spain,Aug-07,29,27,2,6.66666666667
MegaTwin,Spain,Sep-07,32,32,0,0.0
MegaTwin,Italy,Jan-07,88,86,2,2.24719101124
MegaTwin,Italy,Feb-07,92,89,3,3.22580645161
MegaTwin,Italy,Mar-07,90,86,4,4.3956043956
MegaTwin,Italy,Apr-07,97,93,4,4.08163265306
MegaTwin,Italy,May-07,104,99,5,4.7619047619
MegaTwin,Italy,Jun-07,106,101,5,4.67289719626
MegaTwin,Italy,Jul-07,94,93,1,1.05263157895
MegaTwin,Italy,Aug-07,97,94,3,3.0612244898
MegaTwin,Italy,Sep-07,104,102,2,1.90476190476
MegaTwin,China,Jan-07,0,1,1,100.0
MegaTwin,China,Feb-07,9,9,0,0.0
MegaTwin,China,Mar-07,7,7,0,0.0
MegaTwin,China,Apr-07,1,0,1,100.0
MegaTwin,China,May-07,0,0,0,100.0
MegaTwin,China,Jun-07,0,0,0,100.0
MegaTwin,China,Jul-07,4,5,1,20.0
MegaTwin,China,Aug-07,6,5,1,14.2857142857
MegaTwin,China,Sep-07,1,1,0,0.0
MegaTwin,Japan,Jan-07,57,56,1,1.72413793103
MegaTwin,Japan,Feb-07,61,60,1,1.61290322581
MegaTwin,Japan,Mar-07,56,54,2,3.50877192982
MegaTwin,Japan,Apr-07,58,55,3,5.08474576271
MegaTwin,Japan,May-07,59,55,4,6.66666666667
MegaTwin,Japan,Jun-07,59,55,4,6.66666666667
MegaTwin,Japan,Jul-07,61,61,0,0.0
MegaTwin,Japan,Aug-07,69,66,3,4.28571428571
MegaTwin,Japan,Sep-07,64,63,1,1.53846153846
ST900,US,Jan-07,43,9,34,77.2727272727
ST900,US,Feb-07,40,5,35,85.3658536585
ST900,US,Mar-07,40,5,35,85.3658536585
ST900,US,Apr-07,46,10,36,76.5957446809
ST900,US,May-07,40,3,37,90.243902439
ST900,US,Jun-07,45,2,43,93.4782608696
ST900,US,Jul-07,39,0,39,100.0
ST900,US,Aug-07,35,0,35,100.0
ST900,US,Sep-07,37,0,37,100.0
ST900,Canada,Jan-07,9,2,7,70.0
ST900,Canada,Feb-07,7,0,7,100.0
ST900,Canada,Mar-07,5,0,5,100.0
ST900,Canada,Apr-07,2,0,2,100.0
ST900,Canada,May-07,5,0,5,100.0
ST900,Canada,Jun-07,3,0,3,100.0
ST900,Canada,Jul-07,6,0,6,100.0
ST900,Canada,Aug-07,9,0,9,100.0
ST900,Canada,Sep-07,7,0,7,100.0
ST900,Brazil,Jan-07,19,3,16,80.0
ST900,Brazil,Feb-07,17,1,16,88.8888888889
ST900,Brazil,Mar-07,20,0,20,100.0
ST900,Brazil,Apr-07,17,0,17,100.0
ST900,Brazil,May-07,21,0,21,100.0
ST900,Brazil,Jun-07,18,0,18,100.0
ST900,Brazil,Jul-07,17,0,17,100.0
ST900,Brazil,Aug-07,20,0,20,100.0
ST900,Brazil,Sep-07,14,0,14,100.0
ST900,Argentina,Jan-07,76,42,34,44.1558441558
ST900,Argentina,Feb-07,79,45,34,42.5
ST900,Argentina,Mar-07,72,37,35,47.9452054795
ST900,Argentina,Apr-07,68,32,36,52.1739130435
ST900,Argentina,May-07,69,25,44,62.8571428571
ST900,Argentina,Jun-07,75,30,45,59.2105263158
ST900,Argentina,Jul-07,65,25,40,60.6060606061
ST900,Argentina,Aug-07,68,25,43,62.3188405797
ST900,Argentina,Sep-07,61,20,41,66.1290322581
ST900,UK,Jan-07,41,4,37,88.0952380952
ST900,UK,Feb-07,45,8,37,80.4347826087
ST900,UK,Mar-07,46,8,38,80.8510638298
ST900,UK,Apr-07,47,8,39,81.25
ST900,UK,May-07,47,7,40,83.3333333333
ST900,UK,Jun-07,41,1,40,95.2380952381
